x,y,z
0.0,0.0,0.0
0.0,0.01,0.0005
0.0,0.02,0.004
0.0,0.03,0.006
0.0,0.04,0.0075
0.0,0.05,0.0085
0.0,0.06,0.0095
0.0,0.07,0.0105
0.0,0.08,0.011
0.0,0.09,0.0115
0.0,0.1,0.012
0.0,0.11,0.013
0.0,0.12,0.0135
0.0,0.13,0.0135
0.0,0.14,0.014
0.0,0.15,0.0145
0.0,0.16,0.015
0.0,0.17,0.0155
0.0,0.18,0.0155
0.0,0.19,0.016
0.0,0.2,0.0165
0.0,0.21,0.0165
0.0,0.22,0.017
0.0,0.23,0.017
0.0,0.24,0.0175
0.0,0.25,0.0175
0.0,0.26,0.018
0.0,0.27,0.0185
0.0,0.28,0.0185
0.0,0.29,0.0185
0.0,0.3,0.019
0.0,0.31,0.019
0.0,0.32,0.0195
0.0,0.33,0.0195
0.0,0.34,0.02
0.0,0.35000000000000003,0.02
0.0,0.36,0.0205
0.0,0.37,0.0205
0.0,0.38,0.021
0.0,0.39,0.021
0.0,0.4,0.021
0.0,0.41000000000000003,0.0215
0.0,0.42,0.0215
0.0,0.43,0.022
0.0,0.44,0.022
0.0,0.45,0.022
0.0,0.46,0.0225
0.0,0.47000000000000003,0.0225
0.0,0.48,0.023
0.0,0.49,0.023
0.0,0.5,0.023
0.0,0.51,0.0235
0.0,0.52,0.0235
0.0,0.53,0.024
0.0,0.54,0.024
0.0,0.55,0.024
0.0,0.56,0.0245
0.0,0.5700000000000001,0.0245
0.0,0.58,0.025
0.0,0.59,0.025
0.0,0.6,0.0255
0.0,0.61,0.0255
0.0,0.62,0.0255
0.0,0.63,0.026
0.0,0.64,0.026
0.0,0.65,0.0265
0.0,0.66,0.0265
0.0,0.67,0.027
0.0,0.68,0.027
0.0,0.6900000000000001,0.027
0.0,0.7000000000000001,0.0275
0.0,0.71,0.0275
0.0,0.72,0.028
0.0,0.73,0.028
0.0,0.74,0.0285
0.0,0.75,0.0285
0.0,0.76,0.029
0.0,0.77,0.0295
0.0,0.78,0.0295
0.0,0.79,0.03
0.0,0.8,0.03
0.0,0.81,0.0305
0.0,0.8200000000000001,0.031
0.0,0.8300000000000001,0.031
0.0,0.84,0.0315
0.0,0.85,0.032
0.0,0.86,0.0325
0.0,0.87,0.0325
0.0,0.88,0.033
0.0,0.89,0.0335
0.0,0.9,0.034
0.0,0.91,0.035
0.0,0.92,0.0355
0.0,0.93,0.036
0.0,0.9400000000000001,0.037
0.0,0.9500000000000001,0.038
0.0,0.96,0.039
0.0,0.97,0.0405
0.0,0.98,0.0425
0.0,0.99,0.046
0.0,1.0,0.0
0.01,0.0,0.0
0.01,0.01,0.0005
0.01,0.02,0.0035
0.01,0.03,0.006
0.01,0.04,0.007
0.01,0.05,0.0085
0.01,0.06,0.0095
0.01,0.07,0.01
0.01,0.08,0.011
0.01,0.09,0.0115
0.01,0.1,0.012
0.01,0.11,0.0125
0.01,0.12,0.013
0.01,0.13,0.0135
0.01,0.14,0.014
0.01,0.15,0.0145
0.01,0.16,0.0145
0.01,0.17,0.015
0.01,0.18,0.0155
0.01,0.19,0.016
0.01,0.2,0.016
0.01,0.21,0.0165
0.01,0.22,0.0165
0.01,0.23,0.017
0.01,0.24,0.017
0.01,0.25,0.0175
0.01,0.26,0.018
0.01,0.27,0.018
0.01,0.28,0.0185
0.01,0.29,0.0185
0.01,0.3,0.0185
0.01,0.31,0.019
0.01,0.32,0.019
0.01,0.33,0.0195
0.01,0.34,0.0195
0.01,0.35000000000000003,0.02
0.01,0.36,0.02
0.01,0.37,0.0205
0.01,0.38,0.0205
0.01,0.39,0.0205
0.01,0.4,0.021
0.01,0.41000000000000003,0.021
0.01,0.42,0.0215
0.01,0.43,0.0215
0.01,0.44,0.022
0.01,0.45,0.022
0.01,0.46,0.022
0.01,0.47000000000000003,0.0225
0.01,0.48,0.0225
0.01,0.49,0.023
0.01,0.5,0.023
0.01,0.51,0.023
0.01,0.52,0.0235
0.01,0.53,0.0235
0.01,0.54,0.024
0.01,0.55,0.024
0.01,0.56,0.024
0.01,0.5700000000000001,0.0245
0.01,0.58,0.0245
0.01,0.59,0.025
0.01,0.6,0.025
0.01,0.61,0.025
0.01,0.62,0.0255
0.01,0.63,0.0255
0.01,0.64,0.026
0.01,0.65,0.026
0.01,0.66,0.0265
0.01,0.67,0.0265
0.01,0.68,0.027
0.01,0.6900000000000001,0.027
0.01,0.7000000000000001,0.0275
0.01,0.71,0.0275
0.01,0.72,0.028
0.01,0.73,0.028
0.01,0.74,0.0285
0.01,0.75,0.0285
0.01,0.76,0.029
0.01,0.77,0.029
0.01,0.78,0.0295
0.01,0.79,0.0295
0.01,0.8,0.03
0.01,0.81,0.0305
0.01,0.8200000000000001,0.0305
0.01,0.8300000000000001,0.031
0.01,0.84,0.0315
0.01,0.85,0.032
0.01,0.86,0.032
0.01,0.87,0.0325
0.01,0.88,0.033
0.01,0.89,0.0335
0.01,0.9,0.034
0.01,0.91,0.035
0.01,0.92,0.0355
0.01,0.93,0.036
0.01,0.9400000000000001,0.037
0.01,0.9500000000000001,0.038
0.01,0.96,0.039
0.01,0.97,0.0405
0.01,0.98,0.043
0.01,0.99,0.0465
0.01,1.0,0.0
0.02,0.0,0.0
0.02,0.01,0.0005
0.02,0.02,0.0035
0.02,0.03,0.0055
0.02,0.04,0.007
0.02,0.05,0.0085
0.02,0.06,0.009
0.02,0.07,0.01
0.02,0.08,0.0105
0.02,0.09,0.0115
0.02,0.1,0.012
0.02,0.11,0.0125
0.02,0.12,0.013
0.02,0.13,0.0135
0.02,0.14,0.014
0.02,0.15,0.014
0.02,0.16,0.0145
0.02,0.17,0.015
0.02,0.18,0.015
0.02,0.19,0.0155
0.02,0.2,0.016
0.02,0.21,0.016
0.02,0.22,0.0165
0.02,0.23,0.0165
0.02,0.24,0.017
0.02,0.25,0.0175
0.02,0.26,0.0175
0.02,0.27,0.018
0.02,0.28,0.018
0.02,0.29,0.0185
0.02,0.3,0.0185
0.02,0.31,0.0185
0.02,0.32,0.019
0.02,0.33,0.019
0.02,0.34,0.0195
0.02,0.35000000000000003,0.0195
0.02,0.36,0.02
0.02,0.37,0.02
0.02,0.38,0.0205
0.02,0.39,0.0205
0.02,0.4,0.0205
0.02,0.41000000000000003,0.021
0.02,0.42,0.021
0.02,0.43,0.0215
0.02,0.44,0.0215
0.02,0.45,0.0215
0.02,0.46,0.022
0.02,0.47000000000000003,0.022
0.02,0.48,0.0225
0.02,0.49,0.0225
0.02,0.5,0.0225
0.02,0.51,0.023
0.02,0.52,0.023
0.02,0.53,0.0235
0.02,0.54,0.0235
0.02,0.55,0.024
0.02,0.56,0.024
0.02,0.5700000000000001,0.024
0.02,0.58,0.0245
0.02,0.59,0.0245
0.02,0.6,0.025
0.02,0.61,0.025
0.02,0.62,0.025
0.02,0.63,0.0255
0.02,0.64,0.0255
0.02,0.65,0.026
0.02,0.66,0.026
0.02,0.67,0.0265
0.02,0.68,0.0265
0.02,0.6900000000000001,0.027
0.02,0.7000000000000001,0.027
0.02,0.71,0.0275
0.02,0.72,0.0275
0.02,0.73,0.028
0.02,0.74,0.028
0.02,0.75,0.0285
0.02,0.76,0.0285
0.02,0.77,0.029
0.02,0.78,0.0295
0.02,0.79,0.0295
0.02,0.8,0.03
0.02,0.81,0.03
0.02,0.8200000000000001,0.0305
0.02,0.8300000000000001,0.031
0.02,0.84,0.0315
0.02,0.85,0.0315
0.02,0.86,0.032
0.02,0.87,0.0325
0.02,0.88,0.033
0.02,0.89,0.0335
0.02,0.9,0.034
0.02,0.91,0.035
0.02,0.92,0.0355
0.02,0.93,0.036
0.02,0.9400000000000001,0.037
0.02,0.9500000000000001,0.038
0.02,0.96,0.0395
0.02,0.97,0.041
0.02,0.98,0.043
0.02,0.99,0.047
0.02,1.0,0.0
0.03,0.0,0.0
0.03,0.01,0.0005
0.03,0.02,0.0035
0.03,0.03,0.0055
0.03,0.04,0.007
0.03,0.05,0.008
0.03,0.06,0.009
0.03,0.07,0.01
0.03,0.08,0.0105
0.03,0.09,0.011
0.03,0.1,0.012
0.03,0.11,0.0125
0.03,0.12,0.0125
0.03,0.13,0.013
0.03,0.14,0.0135
0.03,0.15,0.014
0.03,0.16,0.0145
0.03,0.17,0.0145
0.03,0.18,0.015
0.03,0.19,0.0155
0.03,0.2,0.0155
0.03,0.21,0.016
0.03,0.22,0.016
0.03,0.23,0.0165
0.03,0.24,0.017
0.03,0.25,0.017
0.03,0.26,0.0175
0.03,0.27,0.0175
0.03,0.28,0.018
0.03,0.29,0.018
0.03,0.3,0.0185
0.03,0.31,0.0185
0.03,0.32,0.0185
0.03,0.33,0.019
0.03,0.34,0.019
0.03,0.35000000000000003,0.0195
0.03,0.36,0.0195
0.03,0.37,0.02
0.03,0.38,0.02
0.03,0.39,0.02
0.03,0.4,0.0205
0.03,0.41000000000000003,0.0205
0.03,0.42,0.021
0.03,0.43,0.021
0.03,0.44,0.0215
0.03,0.45,0.0215
0.03,0.46,0.0215
0.03,0.47000000000000003,0.022
0.03,0.48,0.022
0.03,0.49,0.0225
0.03,0.5,0.0225
0.03,0.51,0.0225
0.03,0.52,0.023
0.03,0.53,0.023
0.03,0.54,0.0235
0.03,0.55,0.0235
0.03,0.56,0.0235
0.03,0.5700000000000001,0.024
0.03,0.58,0.024
0.03,0.59,0.0245
0.03,0.6,0.0245
0.03,0.61,0.025
0.03,0.62,0.025
0.03,0.63,0.0255
0.03,0.64,0.0255
0.03,0.65,0.0255
0.03,0.66,0.026
0.03,0.67,0.026
0.03,0.68,0.0265
0.03,0.6900000000000001,0.0265
0.03,0.7000000000000001,0.027
0.03,0.71,0.027
0.03,0.72,0.0275
0.03,0.73,0.0275
0.03,0.74,0.028
0.03,0.75,0.0285
0.03,0.76,0.0285
0.03,0.77,0.029
0.03,0.78,0.029
0.03,0.79,0.0295
0.03,0.8,0.03
0.03,0.81,0.03
0.03,0.8200000000000001,0.0305
0.03,0.8300000000000001,0.031
0.03,0.84,0.0315
0.03,0.85,0.0315
0.03,0.86,0.032
0.03,0.87,0.0325
0.03,0.88,0.033
0.03,0.89,0.0335
0.03,0.9,0.034
0.03,0.91,0.035
0.03,0.92,0.0355
0.03,0.93,0.0365
0.03,0.9400000000000001,0.037
0.03,0.9500000000000001,0.038
0.03,0.96,0.0395
0.03,0.97,0.041
0.03,0.98,0.0435
0.03,0.99,0.047
0.03,1.0,0.0
0.04,0.0,0.0
0.04,0.01,0.0005
0.04,0.02,0.0035
0.04,0.03,0.0055
0.04,0.04,0.007
0.04,0.05,0.008
0.04,0.06,0.009
0.04,0.07,0.01
0.04,0.08,0.0105
0.04,0.09,0.011
0.04,0.1,0.0115
0.04,0.11,0.012
0.04,0.12,0.0125
0.04,0.13,0.013
0.04,0.14,0.0135
0.04,0.15,0.014
0.04,0.16,0.014
0.04,0.17,0.0145
0.04,0.18,0.015
0.04,0.19,0.015
0.04,0.2,0.0155
0.04,0.21,0.016
0.04,0.22,0.016
0.04,0.23,0.0165
0.04,0.24,0.0165
0.04,0.25,0.017
0.04,0.26,0.017
0.04,0.27,0.0175
0.04,0.28,0.0175
0.04,0.29,0.018
0.04,0.3,0.018
0.04,0.31,0.0185
0.04,0.32,0.0185
0.04,0.33,0.0185
0.04,0.34,0.019
0.04,0.35000000000000003,0.019
0.04,0.36,0.0195
0.04,0.37,0.0195
0.04,0.38,0.02
0.04,0.39,0.02
0.04,0.4,0.02
0.04,0.41000000000000003,0.0205
0.04,0.42,0.0205
0.04,0.43,0.021
0.04,0.44,0.021
0.04,0.45,0.021
0.04,0.46,0.0215
0.04,0.47000000000000003,0.0215
0.04,0.48,0.022
0.04,0.49,0.022
0.04,0.5,0.0225
0.04,0.51,0.0225
0.04,0.52,0.0225
0.04,0.53,0.023
0.04,0.54,0.023
0.04,0.55,0.0235
0.04,0.56,0.0235
0.04,0.5700000000000001,0.0235
0.04,0.58,0.024
0.04,0.59,0.024
0.04,0.6,0.0245
0.04,0.61,0.0245
0.04,0.62,0.025
0.04,0.63,0.025
0.04,0.64,0.0255
0.04,0.65,0.0255
0.04,0.66,0.026
0.04,0.67,0.026
0.04,0.68,0.026
0.04,0.6900000000000001,0.0265
0.04,0.7000000000000001,0.0265
0.04,0.71,0.027
0.04,0.72,0.0275
0.04,0.73,0.0275
0.04,0.74,0.028
0.04,0.75,0.028
0.04,0.76,0.0285
0.04,0.77,0.0285
0.04,0.78,0.029
0.04,0.79,0.0295
0.04,0.8,0.0295
0.04,0.81,0.03
0.04,0.8200000000000001,0.0305
0.04,0.8300000000000001,0.031
0.04,0.84,0.031
0.04,0.85,0.0315
0.04,0.86,0.032
0.04,0.87,0.0325
0.04,0.88,0.033
0.04,0.89,0.0335
0.04,0.9,0.034
0.04,0.91,0.035
0.04,0.92,0.0355
0.04,0.93,0.0365
0.04,0.9400000000000001,0.0375
0.04,0.9500000000000001,0.0385
0.04,0.96,0.0395
0.04,0.97,0.0415
0.04,0.98,0.0435
0.04,0.99,0.0475
0.04,1.0,0.0
0.05,0.0,0.0
0.05,0.01,0.0005
0.05,0.02,0.0035
0.05,0.03,0.0055
0.05,0.04,0.007
0.05,0.05,0.008
0.05,0.06,0.009
0.05,0.07,0.0095
0.05,0.08,0.0105
0.05,0.09,0.011
0.05,0.1,0.0115
0.05,0.11,0.012
0.05,0.12,0.0125
0.05,0.13,0.013
0.05,0.14,0.0135
0.05,0.15,0.0135
0.05,0.16,0.014
0.05,0.17,0.0145
0.05,0.18,0.0145
0.05,0.19,0.015
0.05,0.2,0.0155
0.05,0.21,0.0155
0.05,0.22,0.016
0.05,0.23,0.016
0.05,0.24,0.0165
0.05,0.25,0.0165
0.05,0.26,0.017
0.05,0.27,0.017
0.05,0.28,0.0175
0.05,0.29,0.0175
0.05,0.3,0.018
0.05,0.31,0.018
0.05,0.32,0.0185
0.05,0.33,0.0185
0.05,0.34,0.0185
0.05,0.35000000000000003,0.019
0.05,0.36,0.019
0.05,0.37,0.0195
0.05,0.38,0.0195
0.05,0.39,0.02
0.05,0.4,0.02
0.05,0.41000000000000003,0.02
0.05,0.42,0.0205
0.05,0.43,0.0205
0.05,0.44,0.021
0.05,0.45,0.021
0.05,0.46,0.021
0.05,0.47000000000000003,0.0215
0.05,0.48,0.0215
0.05,0.49,0.022
0.05,0.5,0.022
0.05,0.51,0.022
0.05,0.52,0.0225
0.05,0.53,0.0225
0.05,0.54,0.023
0.05,0.55,0.023
0.05,0.56,0.0235
0.05,0.5700000000000001,0.0235
0.05,0.58,0.0235
0.05,0.59,0.024
0.05,0.6,0.024
0.05,0.61,0.0245
0.05,0.62,0.0245
0.05,0.63,0.025
0.05,0.64,0.025
0.05,0.65,0.0255
0.05,0.66,0.0255
0.05,0.67,0.026
0.05,0.68,0.026
0.05,0.6900000000000001,0.0265
0.05,0.7000000000000001,0.0265
0.05,0.71,0.027
0.05,0.72,0.027
0.05,0.73,0.0275
0.05,0.74,0.0275
0.05,0.75,0.028
0.05,0.76,0.0285
0.05,0.77,0.0285
0.05,0.78,0.029
0.05,0.79,0.0295
0.05,0.8,0.0295
0.05,0.81,0.03
0.05,0.8200000000000001,0.0305
0.05,0.8300000000000001,0.031
0.05,0.84,0.031
0.05,0.85,0.0315
0.05,0.86,0.032
0.05,0.87,0.0325
0.05,0.88,0.033
0.05,0.89,0.0335
0.05,0.9,0.034
0.05,0.91,0.035
0.05,0.92,0.0355
0.05,0.93,0.0365
0.05,0.9400000000000001,0.0375
0.05,0.9500000000000001,0.0385
0.05,0.96,0.04
0.05,0.97,0.0415
0.05,0.98,0.044
0.05,0.99,0.048
0.05,1.0,0.0
0.06,0.0,0.0
0.06,0.01,0.0005
0.06,0.02,0.0035
0.06,0.03,0.0055
0.06,0.04,0.007
0.06,0.05,0.008
0.06,0.06,0.009
0.06,0.07,0.0095
0.06,0.08,0.01
0.06,0.09,0.011
0.06,0.1,0.0115
0.06,0.11,0.012
0.06,0.12,0.0125
0.06,0.13,0.0125
0.06,0.14,0.013
0.06,0.15,0.0135
0.06,0.16,0.014
0.06,0.17,0.014
0.06,0.18,0.0145
0.06,0.19,0.015
0.06,0.2,0.015
0.06,0.21,0.0155
0.06,0.22,0.0155
0.06,0.23,0.016
0.06,0.24,0.016
0.06,0.25,0.0165
0.06,0.26,0.0165
0.06,0.27,0.017
0.06,0.28,0.017
0.06,0.29,0.0175
0.06,0.3,0.0175
0.06,0.31,0.018
0.06,0.32,0.018
0.06,0.33,0.0185
0.06,0.34,0.0185
0.06,0.35000000000000003,0.0185
0.06,0.36,0.019
0.06,0.37,0.019
0.06,0.38,0.0195
0.06,0.39,0.0195
0.06,0.4,0.02
0.06,0.41000000000000003,0.02
0.06,0.42,0.02
0.06,0.43,0.0205
0.06,0.44,0.0205
0.06,0.45,0.021
0.06,0.46,0.021
0.06,0.47000000000000003,0.021
0.06,0.48,0.0215
0.06,0.49,0.0215
0.06,0.5,0.022
0.06,0.51,0.022
0.06,0.52,0.022
0.06,0.53,0.0225
0.06,0.54,0.0225
0.06,0.55,0.023
0.06,0.56,0.023
0.06,0.5700000000000001,0.0235
0.06,0.58,0.0235
0.06,0.59,0.024
0.06,0.6,0.024
0.06,0.61,0.024
0.06,0.62,0.0245
0.06,0.63,0.0245
0.06,0.64,0.025
0.06,0.65,0.025
0.06,0.66,0.0255
0.06,0.67,0.0255
0.06,0.68,0.026
0.06,0.6900000000000001,0.026
0.06,0.7000000000000001,0.0265
0.06,0.71,0.0265
0.06,0.72,0.027
0.06,0.73,0.0275
0.06,0.74,0.0275
0.06,0.75,0.028
0.06,0.76,0.028
0.06,0.77,0.0285
0.06,0.78,0.029
0.06,0.79,0.029
0.06,0.8,0.0295
0.06,0.81,0.03
0.06,0.8200000000000001,0.0305
0.06,0.8300000000000001,0.0305
0.06,0.84,0.031
0.06,0.85,0.0315
0.06,0.86,0.032
0.06,0.87,0.0325
0.06,0.88,0.033
0.06,0.89,0.0335
0.06,0.9,0.0345
0.06,0.91,0.035
0.06,0.92,0.036
0.06,0.93,0.0365
0.06,0.9400000000000001,0.0375
0.06,0.9500000000000001,0.0385
0.06,0.96,0.04
0.06,0.97,0.042
0.06,0.98,0.0445
0.06,0.99,0.0485
0.06,1.0,0.0
0.07,0.0,0.0
0.07,0.01,0.0005
0.07,0.02,0.0035
0.07,0.03,0.0055
0.07,0.04,0.0065
0.07,0.05,0.008
0.07,0.06,0.0085
0.07,0.07,0.0095
0.07,0.08,0.01
0.07,0.09,0.0105
0.07,0.1,0.011
0.07,0.11,0.0115
0.07,0.12,0.012
0.07,0.13,0.0125
0.07,0.14,0.013
0.07,0.15,0.0135
0.07,0.16,0.0135
0.07,0.17,0.014
0.07,0.18,0.0145
0.07,0.19,0.0145
0.07,0.2,0.015
0.07,0.21,0.015
0.07,0.22,0.0155
0.07,0.23,0.0155
0.07,0.24,0.016
0.07,0.25,0.016
0.07,0.26,0.0165
0.07,0.27,0.0165
0.07,0.28,0.017
0.07,0.29,0.017
0.07,0.3,0.0175
0.07,0.31,0.0175
0.07,0.32,0.018
0.07,0.33,0.018
0.07,0.34,0.0185
0.07,0.35000000000000003,0.0185
0.07,0.36,0.0185
0.07,0.37,0.019
0.07,0.38,0.019
0.07,0.39,0.0195
0.07,0.4,0.0195
0.07,0.41000000000000003,0.02
0.07,0.42,0.02
0.07,0.43,0.02
0.07,0.44,0.0205
0.07,0.45,0.0205
0.07,0.46,0.021
0.07,0.47000000000000003,0.021
0.07,0.48,0.021
0.07,0.49,0.0215
0.07,0.5,0.0215
0.07,0.51,0.022
0.07,0.52,0.022
0.07,0.53,0.022
0.07,0.54,0.0225
0.07,0.55,0.0225
0.07,0.56,0.023
0.07,0.5700000000000001,0.023
0.07,0.58,0.0235
0.07,0.59,0.0235
0.07,0.6,0.024
0.07,0.61,0.024
0.07,0.62,0.0245
0.07,0.63,0.0245
0.07,0.64,0.0245
0.07,0.65,0.025
0.07,0.66,0.025
0.07,0.67,0.0255
0.07,0.68,0.026
0.07,0.6900000000000001,0.026
0.07,0.7000000000000001,0.0265
0.07,0.71,0.0265
0.07,0.72,0.027
0.07,0.73,0.027
0.07,0.74,0.0275
0.07,0.75,0.028
0.07,0.76,0.028
0.07,0.77,0.0285
0.07,0.78,0.029
0.07,0.79,0.029
0.07,0.8,0.0295
0.07,0.81,0.03
0.07,0.8200000000000001,0.0305
0.07,0.8300000000000001,0.0305
0.07,0.84,0.031
0.07,0.85,0.0315
0.07,0.86,0.032
0.07,0.87,0.0325
0.07,0.88,0.033
0.07,0.89,0.0335
0.07,0.9,0.0345
0.07,0.91,0.035
0.07,0.92,0.036
0.07,0.93,0.037
0.07,0.9400000000000001,0.038
0.07,0.9500000000000001,0.039
0.07,0.96,0.0405
0.07,0.97,0.042
0.07,0.98,0.0445
0.07,0.99,0.049
0.07,1.0,0.0
0.08,0.0,0.0
0.08,0.01,0.0005
0.08,0.02,0.0035
0.08,0.03,0.0055
0.08,0.04,0.0065
0.08,0.05,0.0075
0.08,0.06,0.0085
0.08,0.07,0.0095
0.08,0.08,0.01
0.08,0.09,0.0105
0.08,0.1,0.011
0.08,0.11,0.0115
0.08,0.12,0.012
0.08,0.13,0.0125
0.08,0.14,0.013
0.08,0.15,0.013
0.08,0.16,0.0135
0.08,0.17,0.014
0.08,0.18,0.014
0.08,0.19,0.0145
0.08,0.2,0.0145
0.08,0.21,0.015
0.08,0.22,0.0155
0.08,0.23,0.0155
0.08,0.24,0.016
0.08,0.25,0.016
0.08,0.26,0.0165
0.08,0.27,0.0165
0.08,0.28,0.017
0.08,0.29,0.017
0.08,0.3,0.017
0.08,0.31,0.0175
0.08,0.32,0.0175
0.08,0.33,0.018
0.08,0.34,0.018
0.08,0.35000000000000003,0.0185
0.08,0.36,0.0185
0.08,0.37,0.0185
0.08,0.38,0.019
0.08,0.39,0.019
0.08,0.4,0.0195
0.08,0.41000000000000003,0.0195
0.08,0.42,0.0195
0.08,0.43,0.02
0.08,0.44,0.02
0.08,0.45,0.0205
0.08,0.46,0.0205
0.08,0.47000000000000003,0.021
0.08,0.48,0.021
0.08,0.49,0.021
0.08,0.5,0.0215
0.08,0.51,0.0215
0.08,0.52,0.022
0.08,0.53,0.022
0.08,0.54,0.0225
0.08,0.55,0.0225
0.08,0.56,0.0225
0.08,0.5700000000000001,0.023
0.08,0.58,0.023
0.08,0.59,0.0235
0.08,0.6,0.0235
0.08,0.61,0.024
0.08,0.62,0.024
0.08,0.63,0.0245
0.08,0.64,0.0245
0.08,0.65,0.025
0.08,0.66,0.025
0.08,0.67,0.0255
0.08,0.68,0.0255
0.08,0.6900000000000001,0.026
0.08,0.7000000000000001,0.026
0.08,0.71,0.0265
0.08,0.72,0.0265
0.08,0.73,0.027
0.08,0.74,0.0275
0.08,0.75,0.0275
0.08,0.76,0.028
0.08,0.77,0.0285
0.08,0.78,0.0285
0.08,0.79,0.029
0.08,0.8,0.0295
0.08,0.81,0.03
0.08,0.8200000000000001,0.03
0.08,0.8300000000000001,0.0305
0.08,0.84,0.031
0.08,0.85,0.0315
0.08,0.86,0.032
0.08,0.87,0.0325
0.08,0.88,0.033
0.08,0.89,0.034
0.08,0.9,0.0345
0.08,0.91,0.035
0.08,0.92,0.036
0.08,0.93,0.037
0.08,0.9400000000000001,0.038
0.08,0.9500000000000001,0.039
0.08,0.96,0.0405
0.08,0.97,0.0425
0.08,0.98,0.045
0.08,0.99,0.0495
0.08,1.0,0.0
0.09,0.0,0.0
0.09,0.01,0.0005
0.09,0.02,0.0035
0.09,0.03,0.005
0.09,0.04,0.0065
0.09,0.05,0.0075
0.09,0.06,0.0085
0.09,0.07,0.009
0.09,0.08,0.01
0.09,0.09,0.0105
0.09,0.1,0.011
0.09,0.11,0.0115
0.09,0.12,0.012
0.09,0.13,0.012
0.09,0.14,0.0125
0.09,0.15,0.013
0.09,0.16,0.0135
0.09,0.17,0.0135
0.09,0.18,0.014
0.09,0.19,0.0145
0.09,0.2,0.0145
0.09,0.21,0.015
0.09,0.22,0.015
0.09,0.23,0.0155
0.09,0.24,0.0155
0.09,0.25,0.016
0.09,0.26,0.016
0.09,0.27,0.0165
0.09,0.28,0.0165
0.09,0.29,0.017
0.09,0.3,0.017
0.09,0.31,0.017
0.09,0.32,0.0175
0.09,0.33,0.0175
0.09,0.34,0.018
0.09,0.35000000000000003,0.018
0.09,0.36,0.0185
0.09,0.37,0.0185
0.09,0.38,0.0185
0.09,0.39,0.019
0.09,0.4,0.019
0.09,0.41000000000000003,0.0195
0.09,0.42,0.0195
0.09,0.43,0.0195
0.09,0.44,0.02
0.09,0.45,0.02
0.09,0.46,0.0205
0.09,0.47000000000000003,0.0205
0.09,0.48,0.021
0.09,0.49,0.021
0.09,0.5,0.021
0.09,0.51,0.0215
0.09,0.52,0.0215
0.09,0.53,0.022
0.09,0.54,0.022
0.09,0.55,0.0225
0.09,0.56,0.0225
0.09,0.5700000000000001,0.0225
0.09,0.58,0.023
0.09,0.59,0.023
0.09,0.6,0.0235
0.09,0.61,0.0235
0.09,0.62,0.024
0.09,0.63,0.024
0.09,0.64,0.0245
0.09,0.65,0.0245
0.09,0.66,0.025
0.09,0.67,0.025
0.09,0.68,0.0255
0.09,0.6900000000000001,0.0255
0.09,0.7000000000000001,0.026
0.09,0.71,0.0265
0.09,0.72,0.0265
0.09,0.73,0.027
0.09,0.74,0.0275
0.09,0.75,0.0275
0.09,0.76,0.028
0.09,0.77,0.0285
0.09,0.78,0.0285
0.09,0.79,0.029
0.09,0.8,0.0295
0.09,0.81,0.03
0.09,0.8200000000000001,0.03
0.09,0.8300000000000001,0.0305
0.09,0.84,0.031
0.09,0.85,0.0315
0.09,0.86,0.032
0.09,0.87,0.0325
0.09,0.88,0.0335
0.09,0.89,0.034
0.09,0.9,0.0345
0.09,0.91,0.0355
0.09,0.92,0.036
0.09,0.93,0.037
0.09,0.9400000000000001,0.038
0.09,0.9500000000000001,0.0395
0.09,0.96,0.041
0.09,0.97,0.043
0.09,0.98,0.0455
0.09,0.99,0.05
0.09,1.0,0.0
0.1,0.0,0.0
0.1,0.01,0.0005
0.1,0.02,0.0035
0.1,0.03,0.005
0.1,0.04,0.0065
0.1,0.05,0.0075
0.1,0.06,0.0085
0.1,0.07,0.009
0.1,0.08,0.0095
0.1,0.09,0.0105
0.1,0.1,0.011
0.1,0.11,0.011
0.1,0.12,0.0115
0.1,0.13,0.012
0.1,0.14,0.0125
0.1,0.15,0.013
0.1,0.16,0.013
0.1,0.17,0.0135
0.1,0.18,0.014
0.1,0.19,0.014
0.1,0.2,0.0145
0.1,0.21,0.0145
0.1,0.22,0.015
0.1,0.23,0.015
0.1,0.24,0.0155
0.1,0.25,0.0155
0.1,0.26,0.016
0.1,0.27,0.016
0.1,0.28,0.0165
0.1,0.29,0.0165
0.1,0.3,0.017
0.1,0.31,0.017
0.1,0.32,0.0175
0.1,0.33,0.0175
0.1,0.34,0.0175
0.1,0.35000000000000003,0.018
0.1,0.36,0.018
0.1,0.37,0.0185
0.1,0.38,0.0185
0.1,0.39,0.0185
0.1,0.4,0.019
0.1,0.41000000000000003,0.019
0.1,0.42,0.0195
0.1,0.43,0.0195
0.1,0.44,0.0195
0.1,0.45,0.02
0.1,0.46,0.02
0.1,0.47000000000000003,0.0205
0.1,0.48,0.0205
0.1,0.49,0.021
0.1,0.5,0.021
0.1,0.51,0.021
0.1,0.52,0.0215
0.1,0.53,0.0215
0.1,0.54,0.022
0.1,0.55,0.022
0.1,0.56,0.0225
0.1,0.5700000000000001,0.0225
0.1,0.58,0.023
0.1,0.59,0.023
0.1,0.6,0.023
0.1,0.61,0.0235
0.1,0.62,0.0235
0.1,0.63,0.024
0.1,0.64,0.024
0.1,0.65,0.0245
0.1,0.66,0.025
0.1,0.67,0.025
